timestamp,evento,ação,usuario,cod1,descricao_rede,cod2,nat_policy,porta_saida,porta_entrada,ip_origem,ip_destino,porta_origem,porta_destino,protocolo,flag
2025-03-06 10:01:55,Session Log,Allowed,usuario@pmg.local,46.46,REDE EDUCACIONAL,64,Redirecionamento SNAT,Port21.66,Port15,192.168.162.104,172.29.237.241,44024,110.0,UDP,1
2025-03-06 10:00:43,Session Log,Allowed,vazio@pmg.local,85.07,VPN CORPORATIVA,224,SNAT Alternativo,Port13.17,Port45,10.60.17.235,10.201.78.252,22939,25.0,ICMP,1
2025-03-06 10:00:47,Session Log,Allowed,vazio@pmg.local,155.2,TRÁFEGO INTERNO,130,Default SNAT IPv4,Port26.46,Port18,172.27.111.86,10.129.73.20,24703,3389.0,TCP,1
2025-03-06 10:00:53,Session Log,Allowed,admin@pmg.local,26.12,REDE EDUCACIONAL,93,Redirecionamento SNAT,Port21.61,Port42,172.20.130.112,172.28.121.176,19098,8443.0,UDP,1
2025-03-06 10:01:16,Firewall Rule,Allowed,scanner@iot.local,71.99,ACESSO À REDE WI-FI,73,Redirecionamento SNAT,Port16.17,Port45,192.168.7.111,192.168.106.219,20717,3306.0,TCP,1
2025-03-06 10:00:15,Firewall Rule,Allowed,guest@pmg.local,211.83,VPN CORPORATIVA,165,Custom SNAT,Port36.79,Port3,192.168.43.207,10.192.192.124,61303,110.0,ICMP,1
2025-03-06 10:01:52,Allowed Access,Accepted,guest@pmg.local,102.84,TRÁFEGO INTERNO,164,Default SNAT IPv4,Port41.67,Port47,192.168.36.250,192.168.160.0,12827,3306.0,TCP,1
2025-03-06 10:01:11,Firewall Rule,Allowed,usuario@pmg.local,247.64,ACESSO À REDE WI-FI,65,Custom SNAT,Port37.73,Port32,172.21.23.141,172.21.217.118,9504,25.0,UDP,0
2025-03-06 10:01:42,Allowed Access,Allowed,vazio@pmg.local,234.05,ACESSO INTERNET REDE DE ACESSO,180,SNAT Alternativo,Port7.59,Port20,172.25.83.102,10.174.102.165,47940,80.0,ICMP,1
2025-03-06 10:01:23,Session Log,Allowed,vazio@pmg.local,249.29,TRÁFEGO INTERNO,78,Custom SNAT,Port29.72,Port44,192.168.193.127,10.203.27.43,63647,8443.0,TCP,0
2025-03-06 10:01:47,Allowed Access,Allowed,scanner@iot.local,92.67,TRÁFEGO INTERNO,191,Redirecionamento SNAT,Port38.40,Port13,192.168.111.250,172.19.234.17,60709,3306.0,UDP,1
2025-03-06 10:01:30,Firewall Rule,Allowed,scanner@iot.local,127.95,REDE CONVIDADO,267,Redirecionamento SNAT,Port41.59,Port7,10.102.214.214,192.168.104.21,22065,3389.0,UDP,1
2025-03-06 10:01:17,Session Log,Allowed,admin@pmg.local,186.13,REDE CONVIDADO,124,Custom SNAT,Port33.56,Port13,172.26.150.35,192.168.232.208,58408,8443.0,TCP,1
2025-03-06 10:00:33,Firewall Rule,Allowed,usuario@pmg.local,50.53,VPN CORPORATIVA,60,Default SNAT IPv4,Port36.5,Port20,10.216.134.117,10.90.82.105,6736,25.0,UDP,0
2025-03-06 10:00:50,Firewall Rule,Allowed,scanner@iot.local,176.46,ACESSO À REDE WI-FI,222,Redirecionamento SNAT,Port44.5,Port46,172.30.210.202,192.168.115.60,60371,46153.0,UDP,1
2025-03-06 10:01:13,Session Log,Allowed,usuario@pmg.local,124.72,REDE EDUCACIONAL,110,Redirecionamento SNAT,Port34.40,Port35,172.23.140.171,192.168.95.36,28693,3389.0,ICMP,0
2025-03-06 10:01:54,Firewall Rule,Allowed,usuario@pmg.local,135.51,REDE EDUCACIONAL,210,Default SNAT IPv4,Port38.86,Port43,192.168.236.204,172.26.27.87,9833,40065.0,ICMP,1
2025-03-06 10:00:54,Allowed Access,Allowed,guest@pmg.local,131.81,REDE EDUCACIONAL,201,Default SNAT IPv4,Port41.67,Port49,172.18.148.183,10.86.199.82,13417,25.0,ICMP,1
2025-03-06 10:01:21,Firewall Rule,Allowed,scanner@iot.local,108.74,REDE EDUCACIONAL,120,SNAT Alternativo,Port3.73,Port8,172.23.165.233,10.129.77.60,37144,80.0,TCP,1
2025-03-06 10:01:53,Firewall Rule,Allowed,vazio@pmg.local,193.34,REDE CONVIDADO,72,Custom SNAT,Port12.87,Port9,10.188.195.205,192.168.157.239,9444,80.0,ICMP,1
2025-03-06 10:01:58,Firewall Rule,Allowed,vazio@pmg.local,30.21,REDE CONVIDADO,74,SNAT Alternativo,Port32.32,Port17,10.215.48.67,172.21.228.222,52882,25.0,UDP,0
2025-03-06 10:00:04,Firewall Rule,Allowed,admin@pmg.local,77.93,REDE EDUCACIONAL,165,Default SNAT IPv4,Port44.32,Port27,172.22.66.151,192.168.222.73,57956,3389.0,TCP,1
2025-03-06 10:00:12,Session Log,Allowed,admin@pmg.local,220.32,REDE CONVIDADO,236,Custom SNAT,Port18.4,Port31,192.168.37.213,172.28.157.252,31604,3306.0,TCP,0
2025-03-06 10:00:14,Firewall Rule,Allowed,guest@pmg.local,10.01,VPN CORPORATIVA,162,SNAT Alternativo,Port26.10,Port29,192.168.109.67,192.168.111.119,27204,3306.0,ICMP,1
2025-03-06 10:00:44,Session Log,Allowed,usuario@pmg.local,123.03,REDE EDUCACIONAL,120,Redirecionamento SNAT,Port45.47,Port30,172.27.62.138,172.27.223.107,33108,22.0,ICMP,0
2025-03-06 10:01:01,Session Log,Allowed,vazio@pmg.local,118.3,REDE CONVIDADO,156,Default SNAT IPv4,Port14.66,Port20,10.27.227.160,172.18.150.87,4622,25.0,ICMP,1
2025-03-06 10:01:58,Firewall Rule,Allowed,guest@pmg.local,160.3,REDE CONVIDADO,183,Default SNAT IPv4,Port14.20,Port16,192.168.40.151,10.117.143.161,18185,8080.0,TCP,1
2025-03-06 10:01:48,Allowed Access,Allowed,usuario@pmg.local,218.77,VPN CORPORATIVA,218,Redirecionamento SNAT,Port2.31,Port6,172.26.197.212,10.131.4.86,33229,8080.0,ICMP,1
2025-03-06 10:00:57,Allowed Access,Allowed,scanner@iot.local,89.29,REDE CONVIDADO,233,SNAT Alternativo,Port2.20,Port24,10.223.24.243,172.22.161.30,46446,80.0,ICMP,1
2025-03-06 10:01:42,Session Log,Allowed,vazio@pmg.local,103.33,REDE EDUCACIONAL,231,SNAT Alternativo,Port37.13,Port50,10.139.24.230,172.17.108.158,58220,8443.0,TCP,1
2025-03-06 10:00:41,Session Log,Allowed,usuario@pmg.local,187.75,ACESSO À REDE WI-FI,192,Redirecionamento SNAT,Port5.70,Port43,10.75.8.231,10.218.82.145,20537,3389.0,TCP,1
2025-03-06 10:00:45,Session Log,Allowed,admin@pmg.local,139.02,ACESSO INTERNET REDE DE ACESSO,299,Default SNAT IPv4,Port25.89,Port41,172.22.207.2,10.67.65.118,64933,22.0,ICMP,1
2025-03-06 10:00:04,Firewall Rule,Allowed,usuario@pmg.local,15.28,VPN CORPORATIVA,208,SNAT Alternativo,Port15.83,Port32,10.97.30.216,172.31.123.163,14922,110.0,TCP,0
2025-03-06 10:01:25,Allowed Access,Allowed,vazio@pmg.local,27.8,VPN CORPORATIVA,97,Custom SNAT,Port14.42,Port9,172.28.156.200,192.168.143.114,9847,25.0,TCP,0
2025-03-06 10:01:27,Session Log,Allowed,admin@pmg.local,175.27,ACESSO INTERNET REDE DE ACESSO,56,SNAT Alternativo,Port20.88,Port34,172.31.139.128,192.168.76.153,61558,143.0,UDP,0
2025-03-06 10:00:43,Firewall Rule,Allowed,vazio@pmg.local,14.91,REDE EDUCACIONAL,167,SNAT Alternativo,Port1.25,Port33,10.229.61.189,172.28.61.230,28877,8443.0,ICMP,1
2025-03-06 10:00:07,Allowed Access,Allowed,vazio@pmg.local,63.0,REDE CONVIDADO,149,Redirecionamento SNAT,Port32.34,Port45,10.153.49.204,172.17.184.72,39411,3389.0,UDP,1
2025-03-06 10:00:11,Session Log,Allowed,scanner@iot.local,130.24,VPN CORPORATIVA,277,Default SNAT IPv4,Port15.65,Port8,172.23.230.173,172.29.166.248,18284,8080.0,ICMP,0
2025-03-06 10:00:33,Firewall Rule,Allowed,guest@pmg.local,187.39,REDE CONVIDADO,164,Redirecionamento SNAT,Port15.54,Port32,172.27.251.100,172.29.22.136,57139,143.0,UDP,0
2025-03-06 10:00:49,Allowed Access,Allowed,scanner@iot.local,68.45,ACESSO INTERNET REDE DE ACESSO,93,Default SNAT IPv4,Port20.67,Port35,192.168.157.150,10.154.41.27,17217,22.0,UDP,1
2025-03-06 10:01:52,Firewall Rule,Allowed,vazio@pmg.local,215.82,REDE EDUCACIONAL,182,Custom SNAT,Port23.99,Port26,10.207.157.252,10.129.77.60,25666,18517.0,TCP,1
2025-03-06 10:01:30,Session Log,Allowed,guest@pmg.local,180.54,ACESSO INTERNET REDE DE ACESSO,274,SNAT Alternativo,Port34.74,Port49,10.107.107.113,10.155.205.54,55102,8080.0,UDP,1
2025-03-06 10:00:57,Allowed Access,Allowed,scanner@iot.local,40.87,VPN CORPORATIVA,245,Redirecionamento SNAT,Port38.29,Port30,172.24.69.164,172.20.95.249,50097,22.0,UDP,0
2025-03-06 10:01:42,Session Log,Allowed,guest@pmg.local,35.22,VPN CORPORATIVA,228,Custom SNAT,Port26.66,Port19,172.18.194.129,172.26.41.174,28887,143.0,UDP,1
2025-03-06 10:00:43,Allowed Access,Allowed,scanner@iot.local,213.83,ACESSO INTERNET REDE DE ACESSO,181,Redirecionamento SNAT,Port1.89,Port45,192.168.207.198,172.29.149.11,33335,143.0,ICMP,1
2025-03-06 10:00:38,Allowed Access,Allowed,scanner@iot.local,154.03,ACESSO À REDE WI-FI,160,Custom SNAT,Port34.46,Port13,172.19.103.175,192.168.225.214,51570,8443.0,TCP,0
2025-03-06 10:01:55,Firewall Rule,Allowed,admin@pmg.local,190.55,VPN CORPORATIVA,265,Default SNAT IPv4,Port20.75,Port49,192.168.110.125,192.168.20.151,48458,143.0,UDP,0
2025-03-06 10:01:31,Firewall Rule,Allowed,guest@pmg.local,180.31,VPN CORPORATIVA,148,Default SNAT IPv4,Port49.44,Port18,10.87.133.249,10.45.197.154,31781,80.0,TCP,0
2025-03-06 10:01:40,Session Log,Allowed,scanner@iot.local,124.26,REDE CONVIDADO,287,Redirecionamento SNAT,Port1.68,Port20,10.232.97.6,192.168.57.13,52889,25.0,ICMP,1
2025-03-06 10:00:55,Session Log,Allowed,guest@pmg.local,133.29,ACESSO INTERNET REDE DE ACESSO,248,Default SNAT IPv4,Port31.60,Port29,192.168.226.93,172.18.136.232,55955,11756.0,ICMP,1
2025-03-06 10:01:03,Session Log,Allowed,guest@pmg.local,65.13,ACESSO À REDE WI-FI,300,SNAT Alternativo,Port39.27,Port38,192.168.154.247,172.31.143.21,12055,80.0,ICMP,0
2025-03-06 10:00:06,Allowed Access,Allowed,admin@pmg.local,207.32,REDE EDUCACIONAL,280,Redirecionamento SNAT,Port33.86,Port22,10.130.136.100,192.168.202.205,30028,25.0,TCP,1
2025-03-06 10:00:43,Session Log,Allowed,admin@pmg.local,142.22,ACESSO INTERNET REDE DE ACESSO,241,Default SNAT IPv4,Port30.33,Port26,10.155.157.28,10.152.128.101,29695,143.0,TCP,0
2025-03-06 10:01:24,Session Log,Allowed,admin@pmg.local,157.09,VPN CORPORATIVA,117,Default SNAT IPv4,Port35.91,Port20,192.168.59.46,172.26.206.80,54879,8080.0,TCP,0
2025-03-06 10:00:41,Session Log,Allowed,usuario@pmg.local,61.33,ACESSO À REDE WI-FI,205,Redirecionamento SNAT,Port47.48,Port12,192.168.219.12,10.107.125.0,22345,8080.0,ICMP,1
2025-03-06 10:00:15,Session Log,Allowed,usuario@pmg.local,50.93,TRÁFEGO INTERNO,199,Default SNAT IPv4,Port39.77,Port41,192.168.180.90,172.26.129.184,35118,25.0,ICMP,1
2025-03-06 10:00:41,Session Log,Allowed,guest@pmg.local,83.01,TRÁFEGO INTERNO,193,SNAT Alternativo,Port16.25,Port9,172.22.2.216,192.168.203.26,58302,110.0,ICMP,1
2025-03-06 10:00:07,Firewall Rule,Allowed,admin@pmg.local,106.21,ACESSO À REDE WI-FI,204,Default SNAT IPv4,Port7.94,Port42,10.235.142.176,10.69.219.16,62417,80.0,UDP,0
2025-03-06 10:01:50,Session Log,Allowed,guest@pmg.local,141.41,ACESSO À REDE WI-FI,123,Redirecionamento SNAT,Port38.81,Port44,172.21.239.93,10.166.241.52,22983,25.0,ICMP,1
2025-03-06 10:01:53,Allowed Access,Allowed,scanner@iot.local,51.16,REDE EDUCACIONAL,213,Default SNAT IPv4,Port36.52,Port16,10.200.147.117,192.168.244.75,8345,22.0,ICMP,1
2025-03-06 10:01:06,Session Log,Allowed,guest@pmg.local,62.67,ACESSO À REDE WI-FI,280,Redirecionamento SNAT,Port15.91,Port25,10.6.65.233,172.20.231.237,36693,80.0,TCP,1
2025-03-06 10:00:29,Firewall Rule,Allowed,scanner@iot.local,170.34,REDE CONVIDADO,151,Default SNAT IPv4,Port48.86,Port24,10.221.123.121,192.168.129.224,18187,3306.0,ICMP,1
2025-03-06 10:00:27,Allowed Access,Allowed,scanner@iot.local,199.88,TRÁFEGO INTERNO,69,SNAT Alternativo,Port1.84,Port40,172.29.129.237,172.26.255.254,11351,25.0,UDP,0
2025-03-06 10:00:26,Firewall Rule,Allowed,guest@pmg.local,106.96,ACESSO À REDE WI-FI,69,Default SNAT IPv4,Port49.51,Port35,172.18.64.53,10.201.78.252,56514,80.0,UDP,1
2025-03-06 10:01:32,Firewall Rule,Allowed,admin@pmg.local,168.9,ACESSO INTERNET REDE DE ACESSO,114,Custom SNAT,Port37.55,Port21,172.18.205.54,172.30.250.154,18468,143.0,ICMP,1
2025-03-06 10:00:14,Allowed Access,Allowed,scanner@iot.local,161.36,TRÁFEGO INTERNO,226,SNAT Alternativo,Port43.45,Port26,192.168.7.194,10.174.39.69,34903,8080.0,ICMP,0
2025-03-06 10:00:51,Session Log,Allowed,guest@pmg.local,39.81,REDE EDUCACIONAL,158,SNAT Alternativo,Port31.48,Port47,10.9.133.74,172.17.182.168,48270,80.0,TCP,1
2025-03-06 10:01:38,Session Log,Accepted,admin@pmg.local,73.09,TRÁFEGO INTERNO,250,SNAT Alternativo,Port34.69,Port43,10.62.98.187,172.18.106.79,41558,25.0,ICMP,1
2025-03-06 10:01:58,Session Log,Allowed,usuario@pmg.local,72.98,REDE EDUCACIONAL,75,Custom SNAT,Port48.14,Port32,10.36.109.93,192.168.152.36,37987,3306.0,ICMP,0
2025-03-06 10:00:42,Allowed Access,Allowed,guest@pmg.local,34.39,VPN CORPORATIVA,251,SNAT Alternativo,Port31.75,Port32,10.206.138.126,192.168.65.202,23025,443.0,UDP,0
2025-03-06 10:01:58,Allowed Access,Allowed,vazio@pmg.local,178.69,VPN CORPORATIVA,57,SNAT Alternativo,Port8.67,Port22,172.31.132.113,172.27.132.104,41584,8443.0,TCP,0
2025-03-06 10:00:04,Session Log,Allowed,admin@pmg.local,34.85,TRÁFEGO INTERNO,91,Default SNAT IPv4,Port40.28,Port1,192.168.130.152,172.21.133.119,56944,443.0,ICMP,1
2025-03-06 10:01:57,Session Log,Allowed,scanner@iot.local,65.65,ACESSO INTERNET REDE DE ACESSO,98,Redirecionamento SNAT,Port1.69,Port8,10.36.228.40,10.212.137.151,49427,110.0,TCP,1
2025-03-06 10:00:54,Firewall Rule,Allowed,usuario@pmg.local,224.65,VPN CORPORATIVA,55,Redirecionamento SNAT,Port37.97,Port6,192.168.80.63,172.22.12.220,65427,143.0,UDP,1
2025-03-06 10:00:35,Allowed Access,Allowed,usuario@pmg.local,27.0,REDE EDUCACIONAL,238,Custom SNAT,Port38.2,Port12,172.20.216.246,192.168.169.194,45705,44772.0,ICMP,0
2025-03-06 10:00:24,Firewall Rule,Allowed,scanner@iot.local,14.52,REDE CONVIDADO,94,SNAT Alternativo,Port41.65,Port24,192.168.99.140,172.26.206.80,49112,38243.0,UDP,0
2025-03-06 10:00:16,Session Log,Allowed,usuario@pmg.local,34.03,REDE EDUCACIONAL,174,Default SNAT IPv4,Port27.74,Port7,192.168.45.50,172.20.231.237,27598,143.0,TCP,1
2025-03-06 10:00:09,Session Log,Allowed,usuario@pmg.local,113.38,TRÁFEGO INTERNO,137,Redirecionamento SNAT,Port46.36,Port36,10.224.84.35,172.28.48.48,31246,25.0,ICMP,0
2025-03-06 10:00:12,Firewall Rule,Allowed,guest@pmg.local,230.39,ACESSO À REDE WI-FI,216,Default SNAT IPv4,Port24.73,Port21,10.201.221.112,172.30.250.154,58732,143.0,TCP,0
2025-03-06 10:00:37,Allowed Access,Allowed,admin@pmg.local,205.52,REDE EDUCACIONAL,300,SNAT Alternativo,Port19.78,Port29,10.241.73.197,172.22.12.220,15606,8443.0,TCP,1
2025-03-06 10:01:22,Allowed Access,Allowed,scanner@iot.local,246.15,VPN CORPORATIVA,263,SNAT Alternativo,Port7.37,Port43,10.115.40.101,10.84.14.53,42779,8080.0,TCP,0
2025-03-06 10:01:45,Firewall Rule,Accepted,guest@pmg.local,83.16,REDE CONVIDADO,186,Custom SNAT,Port34.45,Port50,192.168.109.212,192.168.2.127,43887,25.0,UDP,0
2025-03-06 10:01:37,Session Log,Accepted,admin@pmg.local,223.08,VPN CORPORATIVA,67,Redirecionamento SNAT,Port18.56,Port13,172.31.54.146,10.131.118.193,64381,25.0,TCP,1
2025-03-06 10:00:01,Session Log,Allowed,guest@pmg.local,109.69,ACESSO INTERNET REDE DE ACESSO,152,Custom SNAT,Port8.77,Port38,192.168.166.41,10.125.197.201,57266,22.0,UDP,0
2025-03-06 10:00:12,Allowed Access,Allowed,vazio@pmg.local,41.5,ACESSO À REDE WI-FI,256,Redirecionamento SNAT,Port12.89,Port28,192.168.80.208,172.31.239.212,36184,22.0,ICMP,0
2025-03-06 10:00:47,Session Log,Allowed,scanner@iot.local,139.16,TRÁFEGO INTERNO,72,SNAT Alternativo,Port18.5,Port14,10.54.242.12,10.251.214.38,57743,80.0,UDP,1
2025-03-06 10:01:03,Firewall Rule,Allowed,admin@pmg.local,109.78,VPN CORPORATIVA,100,Redirecionamento SNAT,Port6.29,Port43,10.137.74.122,172.26.113.46,53710,40499.0,TCP,1
2025-03-06 10:01:13,Firewall Rule,Allowed,vazio@pmg.local,95.05,VPN CORPORATIVA,97,SNAT Alternativo,Port34.97,Port14,172.24.235.79,192.168.99.204,37956,27288.0,TCP,0
2025-03-06 10:01:02,Firewall Rule,Allowed,vazio@pmg.local,168.92,ACESSO INTERNET REDE DE ACESSO,222,Custom SNAT,Port18.56,Port43,192.168.218.66,10.247.63.185,21525,8443.0,TCP,1
2025-03-06 10:01:57,Firewall Rule,Allowed,vazio@pmg.local,128.56,ACESSO INTERNET REDE DE ACESSO,230,Default SNAT IPv4,Port21.60,Port7,192.168.29.250,192.168.113.96,8150,80.0,UDP,1
2025-03-06 10:01:00,Firewall Rule,Allowed,scanner@iot.local,31.01,TRÁFEGO INTERNO,235,SNAT Alternativo,Port17.72,Port30,10.38.223.189,172.27.168.118,64007,3306.0,UDP,0
2025-03-06 10:01:47,Firewall Rule,Allowed,scanner@iot.local,162.42,REDE EDUCACIONAL,229,SNAT Alternativo,Port7.23,Port5,172.27.231.209,192.168.57.47,33461,443.0,TCP,1
2025-03-06 10:01:14,Firewall Rule,Allowed,vazio@pmg.local,149.56,VPN CORPORATIVA,82,SNAT Alternativo,Port21.16,Port21,172.28.141.91,172.17.42.67,61316,8443.0,UDP,1
2025-03-06 10:00:42,Firewall Rule,Allowed,admin@pmg.local,226.06,ACESSO INTERNET REDE DE ACESSO,265,Redirecionamento SNAT,Port32.71,Port25,10.250.223.77,172.21.81.210,12439,143.0,UDP,0
2025-03-06 10:01:52,Allowed Access,Allowed,guest@pmg.local,188.98,VPN CORPORATIVA,163,SNAT Alternativo,Port48.48,Port34,172.26.148.222,10.129.73.20,65016,443.0,TCP,1
2025-03-06 10:01:05,Allowed Access,Allowed,scanner@iot.local,193.84,REDE CONVIDADO,136,Custom SNAT,Port22.10,Port45,192.168.5.112,172.21.81.210,12396,80.0,TCP,1
2025-03-06 10:01:31,Session Log,Allowed,guest@pmg.local,172.48,REDE EDUCACIONAL,66,SNAT Alternativo,Port47.68,Port44,10.184.195.107,10.15.107.124,46787,3306.0,UDP,0
2025-03-06 10:01:14,Session Log,Allowed,guest@pmg.local,148.19,ACESSO INTERNET REDE DE ACESSO,79,Default SNAT IPv4,Port17.49,Port13,10.55.232.49,10.186.167.203,43338,8080.0,UDP,1
2025-03-06 10:00:41,Firewall Rule,Allowed,scanner@iot.local,230.75,ACESSO À REDE WI-FI,165,Custom SNAT,Port19.94,Port7,172.17.111.111,192.168.120.87,58375,25.0,ICMP,0
2025-03-06 10:00:46,Allowed Access,Allowed,admin@pmg.local,191.71,TRÁFEGO INTERNO,92,Default SNAT IPv4,Port12.49,Port46,192.168.97.203,192.168.54.57,59776,35756.0,TCP,1
2025-03-06 10:01:15,Firewall Rule,Allowed,usuario@pmg.local,118.09,ACESSO INTERNET REDE DE ACESSO,106,SNAT Alternativo,Port39.78,Port27,10.195.22.220,192.168.70.195,3132,443.0,ICMP,1
2025-03-06 10:00:10,Allowed Access,Allowed,vazio@pmg.local,80.71,TRÁFEGO INTERNO,85,Redirecionamento SNAT,Port3.2,Port40,10.123.137.189,10.57.73.27,22388,8080.0,TCP,0
2025-03-06 10:01:32,Session Log,Allowed,usuario@pmg.local,123.79,TRÁFEGO INTERNO,246,Redirecionamento SNAT,Port35.53,Port10,172.26.247.175,10.58.242.176,59936,25.0,UDP,1
2025-03-06 10:01:44,Session Log,Allowed,admin@pmg.local,140.84,REDE CONVIDADO,253,Redirecionamento SNAT,Port43.45,Port26,10.93.33.79,172.18.106.79,32716,19998.0,TCP,0
2025-03-06 10:00:56,Session Log,Allowed,scanner@iot.local,205.57,ACESSO À REDE WI-FI,263,Default SNAT IPv4,Port3.99,Port41,172.19.17.228,192.168.9.174,41127,8080.0,ICMP,1
2025-03-06 10:00:05,Firewall Rule,Allowed,usuario@pmg.local,154.04,ACESSO INTERNET REDE DE ACESSO,180,Custom SNAT,Port29.13,Port26,10.195.242.13,10.131.4.86,42457,110.0,TCP,0
2025-03-06 10:01:02,Firewall Rule,Allowed,vazio@pmg.local,111.6,ACESSO À REDE WI-FI,81,SNAT Alternativo,Port13.33,Port27,192.168.137.172,10.3.113.208,31691,443.0,UDP,0
2025-03-06 10:00:45,Allowed Access,Allowed,vazio@pmg.local,216.38,VPN CORPORATIVA,241,Redirecionamento SNAT,Port49.71,Port47,10.15.123.169,172.29.184.103,2305,35085.0,UDP,1
2025-03-06 10:00:14,Firewall Rule,Allowed,admin@pmg.local,195.08,TRÁFEGO INTERNO,154,Redirecionamento SNAT,Port40.88,Port17,10.150.149.146,192.168.83.132,36245,3389.0,UDP,0
2025-03-06 10:00:26,Firewall Rule,Allowed,scanner@iot.local,52.13,VPN CORPORATIVA,257,Default SNAT IPv4,Port49.8,Port31,10.206.209.90,172.25.83.59,2868,25.0,ICMP,1
2025-03-06 10:00:24,Allowed Access,Allowed,admin@pmg.local,85.1,REDE EDUCACIONAL,146,SNAT Alternativo,Port27.45,Port33,10.139.173.60,172.21.219.196,60199,143.0,ICMP,0
2025-03-06 10:01:01,Allowed Access,Allowed,vazio@pmg.local,245.87,ACESSO À REDE WI-FI,110,SNAT Alternativo,Port47.30,Port10,192.168.202.31,10.128.174.32,38337,3389.0,TCP,0
2025-03-06 10:01:35,Session Log,Accepted,admin@pmg.local,139.68,TRÁFEGO INTERNO,211,SNAT Alternativo,Port43.63,Port34,172.31.21.179,172.29.187.118,12460,25.0,UDP,1
2025-03-06 10:01:51,Session Log,Allowed,usuario@pmg.local,64.28,REDE CONVIDADO,175,Redirecionamento SNAT,Port15.93,Port41,172.18.161.203,172.18.154.41,39375,3389.0,UDP,0
2025-03-06 10:00:36,Session Log,Allowed,guest@pmg.local,133.39,ACESSO À REDE WI-FI,252,Custom SNAT,Port4.46,Port18,10.86.92.232,192.168.169.194,64751,8080.0,ICMP,1
2025-03-06 10:00:46,Allowed Access,Allowed,guest@pmg.local,111.65,ACESSO À REDE WI-FI,148,Custom SNAT,Port40.45,Port8,172.23.105.117,172.28.61.197,49685,3389.0,ICMP,0
2025-03-06 10:01:56,Allowed Access,Allowed,usuario@pmg.local,236.25,REDE EDUCACIONAL,255,Default SNAT IPv4,Port32.43,Port40,10.79.186.217,172.22.12.220,18101,3389.0,TCP,1
2025-03-06 10:00:02,Session Log,Allowed,guest@pmg.local,86.63,ACESSO INTERNET REDE DE ACESSO,229,Custom SNAT,Port13.27,Port21,192.168.99.196,172.29.148.117,54652,143.0,UDP,1
2025-03-06 10:00:58,Firewall Rule,Allowed,admin@pmg.local,28.37,REDE EDUCACIONAL,101,Default SNAT IPv4,Port39.3,Port7,192.168.42.239,172.22.234.117,5551,443.0,UDP,0
2025-03-06 10:00:10,Firewall Rule,Allowed,vazio@pmg.local,202.97,REDE EDUCACIONAL,52,Default SNAT IPv4,Port29.62,Port1,192.168.172.251,172.26.129.184,48606,443.0,ICMP,0
2025-03-06 10:00:04,Session Log,Allowed,admin@pmg.local,29.47,ACESSO À REDE WI-FI,121,SNAT Alternativo,Port1.78,Port6,172.18.161.218,192.168.244.75,51105,443.0,ICMP,1
2025-03-06 10:00:23,Session Log,Allowed,scanner@iot.local,33.82,REDE EDUCACIONAL,78,SNAT Alternativo,Port45.88,Port45,10.180.102.157,172.24.111.244,35263,143.0,ICMP,0
2025-03-06 10:00:39,Allowed Access,Allowed,usuario@pmg.local,42.72,ACESSO INTERNET REDE DE ACESSO,279,SNAT Alternativo,Port6.57,Port37,172.28.197.28,192.168.244.75,32898,22.0,UDP,0
2025-03-06 10:00:06,Session Log,Allowed,vazio@pmg.local,116.67,REDE CONVIDADO,94,Redirecionamento SNAT,Port43.59,Port48,192.168.37.213,172.16.214.169,54074,8443.0,ICMP,1
2025-03-06 10:01:40,Session Log,Allowed,guest@pmg.local,246.35,REDE CONVIDADO,297,Default SNAT IPv4,Port5.77,Port44,172.17.166.28,10.65.103.4,31026,3389.0,UDP,1
2025-03-06 10:00:41,Firewall Rule,Accepted,vazio@pmg.local,54.12,REDE CONVIDADO,92,Redirecionamento SNAT,Port24.75,Port3,172.27.94.189,192.168.27.235,37044,443.0,UDP,0
2025-03-06 10:00:39,Firewall Rule,Allowed,admin@pmg.local,174.51,ACESSO INTERNET REDE DE ACESSO,260,SNAT Alternativo,Port39.22,Port48,172.26.161.200,10.131.118.193,43753,80.0,ICMP,0
2025-03-06 10:00:07,Session Log,Accepted,vazio@pmg.local,205.47,REDE EDUCACIONAL,219,Redirecionamento SNAT,Port7.11,Port25,10.226.131.73,172.31.239.212,60616,443.0,TCP,0
2025-03-06 10:01:13,Firewall Rule,Allowed,scanner@iot.local,59.39,VPN CORPORATIVA,121,Default SNAT IPv4,Port23.16,Port16,10.201.221.112,172.21.21.151,23786,22.0,ICMP,0
2025-03-06 10:01:54,Allowed Access,Allowed,admin@pmg.local,108.92,REDE CONVIDADO,102,Default SNAT IPv4,Port42.91,Port12,172.22.207.2,192.168.75.167,4999,443.0,TCP,0
2025-03-06 10:00:03,Firewall Rule,Allowed,scanner@iot.local,155.56,ACESSO À REDE WI-FI,168,Custom SNAT,Port46.62,Port13,10.95.3.251,192.168.23.25,22115,8443.0,UDP,0
2025-03-06 10:01:32,Allowed Access,Allowed,scanner@iot.local,144.32,REDE CONVIDADO,224,SNAT Alternativo,Port37.73,Port34,172.29.156.93,10.168.66.18,55094,8443.0,ICMP,0
2025-03-06 10:00:26,Session Log,Allowed,scanner@iot.local,135.51,ACESSO INTERNET REDE DE ACESSO,129,Redirecionamento SNAT,Port46.33,Port37,172.23.102.102,172.19.120.160,5483,8080.0,UDP,1
