IP de Origem;Qtd_Conexoes;Tempo_Segundos;Diversidade_IP_Destino;Requisicoes_por_Segundo;Qtd_Portas_Solicitadas;IP de Origem Num;Blacklist
3232235665;3;10799;2;0.0002778035003241041;3;3232235665;0
3232235766;4;27761;2;0.00014408702856525343;4;3232235766;0
3232235771;4;22425;2;0.00017837235228539575;4;3232235771;0
3232235830;2334;43178;887;0.05405530594284126;2334;3232235830;0
3232235877;4;35451;4;0.00011283179600011283;4;3232235877;0
3232235984;4;29089;2;0.00013750902402970196;4;3232235984;0
3232236021;6;25218;4;0.00023792529145848205;6;3232236021;0
3232236079;5;32911;2;0.00015192488833520708;5;3232236079;0
3232236122;2;16862;2;0.00011860989206499822;2;3232236122;0
3232236176;5;35198;3;0.00014205352576850957;5;3232236176;0
3232236202;2;11471;2;0.0001743527155435446;2;3232236202;0
3232236230;5;31030;5;0.00016113438607798906;5;3232236230;0
3232236236;2;26197;2;7.634461961293278e-05;2;3232236236;0
3232236420;5;16009;2;0.0003123243175713661;5;3232236420;0
3232236446;1;0;1;0.0;1;3232236446;0
3232236468;3;24741;3;0.00012125621438098702;3;3232236468;0
3232236567;5;21948;4;0.000227811190085657;5;3232236567;0
3232236645;4;24341;4;0.000164331785875683;4;3232236645;0
3232236672;4;37044;3;0.00010797969981643452;4;3232236672;0
3232236699;2;19710;2;0.00010147133434804668;2;3232236699;0
3232236718;3;21430;3;0.0001399906672888474;3;3232236718;0
3232236818;7;35101;5;0.00019942451782000513;7;3232236818;0
3232236877;2;33442;2;5.980503558399617e-05;2;3232236877;0
3232236918;1;0;1;0.0;1;3232236918;0
3232236964;3;13692;3;0.00021910604732690623;3;3232236964;0
3232236970;2;7938;2;0.0002519526329050139;2;3232236970;0
3232236998;5;24092;3;0.00020753777187448115;5;3232236998;0
3232237064;1;0;1;0.0;1;3232237064;0
3232237115;3;12327;2;0.0002433682161109759;3;3232237115;0
3232237194;2;5690;2;0.000351493848857645;2;3232237194;0
3232237405;4;31379;3;0.0001274737882023009;4;3232237405;0
3232237421;3;40963;2;7.323682347484315e-05;3;3232237421;0
3232237488;4;20009;3;0.0001999100404817832;4;3232237488;0
3232237546;6;21758;2;0.00027576063976468427;6;3232237546;0
3232237564;3;12785;3;0.00023464998044583498;3;3232237564;0
3232237646;6;40735;5;0.00014729348226340984;6;3232237646;0
3232237676;4;37955;2;0.00010538795942563562;4;3232237676;0
3232237677;3;17600;3;0.00017045454545454547;3;3232237677;0
3232237705;5;24599;5;0.00020326029513394853;5;3232237705;0
3232237727;2;758;2;0.002638522427440633;2;3232237727;0
3232237748;2;6602;2;0.0003029385034837928;2;3232237748;0
3232237796;1;0;1;0.0;1;3232237796;0
3232237981;5;29844;2;0.00016753786355716392;5;3232237981;0
3232238048;6;40155;3;0.00014942099364960776;6;3232238048;0
3232238057;7;29946;4;0.0002337540906965872;7;3232238057;0
3232238064;3;26747;2;0.00011216211163868845;3;3232238064;0
3232238409;3;38350;3;7.822685788787484e-05;3;3232238409;0
3232238507;3;20391;3;0.00014712373105781962;3;3232238507;0
3232238535;7;33233;4;0.0002106340083651792;7;3232238535;0
3232238699;2;12343;2;0.00016203516163007373;2;3232238699;0
3232238737;1;0;1;0.0;1;3232238737;0
3232238801;3;9888;1;0.00030339805825242716;3;3232238801;0
3232238804;1;0;1;0.0;1;3232238804;0
3232238846;6;40864;4;0.00014682850430696947;6;3232238846;0
3232238883;4;14848;3;0.00026939655172413793;4;3232238883;0
3232238884;1;0;1;0.0;1;3232238884;0
3232238905;4;19407;3;0.00020611119699077653;4;3232238905;0
3232239003;2;10067;2;0.00019866891824774015;2;3232239003;0
3232239075;2;3867;1;0.000517196793379881;2;3232239075;0
3232239195;4;12328;3;0.0003244646333549643;4;3232239195;0
3232239379;3;16797;2;0.0001786033220217896;3;3232239379;0
3232239497;4;20393;3;0.00019614573628205757;4;3232239497;0
3232239513;2;24335;2;8.218615163344976e-05;2;3232239513;0
3232239591;1;0;1;0.0;1;3232239591;0
3232239637;3;37663;2;7.965377160608555e-05;3;3232239637;0
3232239764;4;33987;3;0.00011769205872833731;4;3232239764;0
3232239779;4;31322;3;0.0001277057659153311;4;3232239779;0
3232239793;3;10237;2;0.00029305460584155515;3;3232239793;0
3232239929;5;18036;4;0.0002772233311155467;5;3232239929;0
3232239973;5;35915;2;0.00013921759710427398;5;3232239973;0
3232240115;3;12364;2;0.00024263992235522484;3;3232240115;0
3232240240;1;0;1;0.0;1;3232240240;0
3232240293;3;20346;1;0.0001474491300501327;3;3232240293;0
3232240359;3;18009;1;0.0001665833749791771;3;3232240359;0
3232240367;8;36381;4;0.00021989500013743437;8;3232240367;0
3232240422;4;36860;2;0.00010851871947911015;4;3232240422;0
3232240472;3;20043;3;0.000149678191887442;3;3232240472;0
3232240576;3;14421;3;0.00020802995631370917;3;3232240576;0
3232240613;1;0;1;0.0;1;3232240613;0
3232240628;3;6457;2;0.00046461204893913583;3;3232240628;0
3232240727;1;0;1;0.0;1;3232240727;0
3232240736;2;9648;2;0.00020729684908789387;2;3232240736;0
3232240896;3;37612;3;7.97617781559077e-05;3;3232240896;0
3232240908;6;35469;2;0.0001691618032648228;6;3232240908;0
3232241094;3;5416;2;0.0005539143279172822;3;3232241094;0
3232241152;2;18440;2;0.00010845986984815618;2;3232241152;0
3232241239;4;33636;3;0.00011892020454275182;4;3232241239;0
3232241263;4;32591;4;0.00012273326992114387;4;3232241263;0
3232241301;3;7785;3;0.0003853564547206166;3;3232241301;0
3232241436;7;27741;5;0.00025233409033560434;7;3232241436;0
3232241489;4;22398;4;0.0001785873738726672;4;3232241489;0
3232241505;2;12081;1;0.00016554920950252462;2;3232241505;0
3232241618;2;1665;1;0.0012012012012012011;2;3232241618;0
3232241758;4;32916;4;0.00012152144853566654;4;3232241758;0
3232241792;2;29426;2;6.79671039217019e-05;2;3232241792;0
3232241845;2;1383;1;0.0014461315979754157;2;3232241845;0
3232241892;2;10427;2;0.000191809724753045;2;3232241892;0
3232241954;2;4295;2;0.00046565774155995343;2;3232241954;0
3232241982;4;16104;4;0.00024838549428713363;4;3232241982;0
3232242112;2;6802;1;0.00029403116730373417;2;3232242112;0
3232242217;2;13756;1;0.00014539110206455364;2;3232242217;0
3232242218;5;29392;2;0.00017011431682090365;5;3232242218;0
3232242224;2;5859;1;0.0003413551800648575;2;3232242224;0
3232242271;6;35979;5;0.00016676394563495373;6;3232242271;0
3232242288;6;37735;4;0.00015900357758049557;6;3232242288;0
3232242308;5;22536;3;0.00022186723464678737;5;3232242308;0
3232242422;3;24005;2;0.0001249739637575505;3;3232242422;0
3232242439;2;25246;2;7.922047056959519e-05;2;3232242439;0
3232242458;3;40910;2;7.333170373991689e-05;3;3232242458;0
3232242464;3;25830;2;0.00011614401858304297;3;3232242464;0
3232242477;3;24716;2;0.00012137886389383395;3;3232242477;0
3232242545;3;17008;2;0.0001763875823142051;3;3232242545;0
3232242611;4;30385;2;0.0001316439032417311;4;3232242611;0
3232242620;1;0;1;0.0;1;3232242620;0
3232242652;1;0;1;0.0;1;3232242652;0
3232242748;4;39078;4;0.00010235938379650955;4;3232242748;0
3232242771;3;34879;2;8.601164024197941e-05;3;3232242771;0
3232242844;2;39688;1;5.0393065914130216e-05;2;3232242844;0
3232242866;1;0;1;0.0;1;3232242866;0
3232243020;2;3213;1;0.0006224712107065049;2;3232243020;0
3232243179;4;22097;3;0.00018102004797031272;4;3232243179;0
3232243280;5;39260;3;0.00012735608762098828;5;3232243280;0
3232243283;1;0;1;0.0;1;3232243283;0
3232243316;4;19768;3;0.00020234722784297855;4;3232243316;0
3232243411;2;11643;2;0.000171777033410633;2;3232243411;0
3232243428;3;32837;3;9.136035569631818e-05;3;3232243428;0
3232243502;4;22706;3;0.00017616489033735576;4;3232243502;0
3232243509;2;18254;2;0.00010956502684343158;2;3232243509;0
3232243523;4;17193;2;0.00023265282382364916;4;3232243523;0
3232243533;5;26509;3;0.000188615187294881;5;3232243533;0
3232243604;3;26008;1;0.00011534912334666256;3;3232243604;0
3232243721;8;25144;5;0.0003181673560292714;8;3232243721;0
3232243837;3;38025;1;7.889546351084812e-05;3;3232243837;0
3232243924;4;40932;2;9.77230528681716e-05;4;3232243924;0
3232244024;4;31698;4;0.00012619092687235787;4;3232244024;0
3232244065;4;25741;2;0.00015539411833262112;4;3232244065;0
3232244110;4;22173;4;0.0001803995850809543;4;3232244110;0
3232244122;2;13190;2;0.00015163002274450342;2;3232244122;0
3232244177;1;0;1;0.0;1;3232244177;0
3232244179;4;24933;3;0.0001604299522720892;4;3232244179;0
3232244195;1;0;1;0.0;1;3232244195;0
3232244361;2;1056;1;0.001893939393939394;2;3232244361;0
3232244366;1;0;1;0.0;1;3232244366;0
3232244443;6;24443;3;0.00024546905044388985;6;3232244443;0
3232244518;4;39659;4;0.00010085983005118636;4;3232244518;0
3232244520;3;21312;2;0.00014076576576576576;3;3232244520;0
3232244606;3;12688;1;0.0002364438839848676;3;3232244606;0
3232244713;2;4750;2;0.0004210526315789474;2;3232244713;0
3232244782;5;14067;4;0.00035544181417501957;5;3232244782;0
3232244818;2;29043;2;6.886340942740075e-05;2;3232244818;0
3232244931;3;15962;3;0.00018794637263500814;3;3232244931;0
3232244939;2;33480;1;5.973715651135006e-05;2;3232244939;0
3232244957;3;14534;3;0.00020641254988303288;3;3232244957;0
3232245020;1;0;1;0.0;1;3232245020;0
3232245115;2;18470;2;0.00010828370330265295;2;3232245115;0
3232245154;4;33462;4;0.00011953858107704261;4;3232245154;0
3232245254;4;24280;2;0.00016474464579901152;4;3232245254;0
3232245422;4;26923;2;0.00014857185306243732;4;3232245422;0
3232245424;4;23366;3;0.00017118890695882907;4;3232245424;0
3232245569;5;40215;3;0.00012433171702101205;5;3232245569;0
3232245610;5;19951;4;0.0002506140043105609;5;3232245610;0
3232245827;4;40604;3;9.851246182642104e-05;4;3232245827;0
3232245846;2;10346;1;0.00019331142470520006;2;3232245846;0
3232245993;3;20027;3;0.00014979777300644132;3;3232245993;0
3232246012;3;27430;2;0.0001093693036820999;3;3232246012;0
3232246031;4;25257;3;0.00015837193649285346;4;3232246031;0
3232246094;1;0;1;0.0;1;3232246094;0
3232246132;2;21549;1;9.281173140284933e-05;2;3232246132;0
3232246160;1;0;1;0.0;1;3232246160;0
3232246198;4;17727;4;0.0002256444970948271;4;3232246198;0
3232246234;3;17788;1;0.00016865302451090622;3;3232246234;0
3232246292;2;5131;2;0.0003897875657766517;2;3232246292;0
3232246324;5;15438;2;0.00032387614976033165;5;3232246324;0
3232246367;2;29034;1;6.888475580354067e-05;2;3232246367;0
3232246394;4;32241;4;0.00012406563071865016;4;3232246394;0
3232246443;3;26856;3;0.00011170688114387846;3;3232246443;0
3232246565;2;6175;1;0.00032388663967611336;2;3232246565;0
3232246577;2;2815;1;0.0007104795737122557;2;3232246577;0
3232246630;4;27993;2;0.00014289286607366126;4;3232246630;0
3232246669;3;12910;3;0.00023237800154918669;3;3232246669;0
3232246772;2;9834;2;0.0002033760423022168;2;3232246772;0
3232246796;2;2920;2;0.0006849315068493151;2;3232246796;0
3232246878;6;21054;5;0.00028498147620404675;6;3232246878;0
3232246915;2;15540;2;0.0001287001287001287;2;3232246915;0
3232246916;4;30542;1;0.0001309671927182241;4;3232246916;0
3232247133;2;19409;1;0.00010304497913339173;2;3232247133;0
3232247181;1;0;1;0.0;1;3232247181;0
3232247256;4;30870;4;0.0001295756397797214;4;3232247256;0
3232247399;1;0;1;0.0;1;3232247399;0
3232247487;1;0;1;0.0;1;3232247487;0
3232247590;1;0;1;0.0;1;3232247590;0
3232247635;4;39452;4;0.0001013890297069857;4;3232247635;0
3232247771;4;14844;3;0.00026946914578280785;4;3232247771;0
3232247851;2;6451;2;0.0003100294527980158;2;3232247851;0
3232247865;2;17437;2;0.00011469862935137926;2;3232247865;0
3232247910;1;0;1;0.0;1;3232247910;0
3232247917;3;22197;1;0.00013515339910798757;3;3232247917;0
3232247971;1;0;1;0.0;1;3232247971;0
3232248003;2;22258;1;8.985533291400844e-05;2;3232248003;0
3232248099;4;19114;2;0.00020927069163963587;4;3232248099;0
3232248251;5;24720;3;0.0002022653721682848;5;3232248251;0
3232248255;1;0;1;0.0;1;3232248255;0
3232248577;2;2153;2;0.0009289363678588017;2;3232248577;0
3232248814;3;29541;3;0.00010155377272265665;3;3232248814;0
3232248893;2;18905;2;0.0001057921184871727;2;3232248893;0
3232248941;3;14232;1;0.00021079258010118043;3;3232248941;0
3232249029;2;7966;2;0.00025106703489831785;2;3232249029;0
3232249166;3;20477;3;0.00014650583581579332;3;3232249166;0
3232249217;2;2128;2;0.0009398496240601503;2;3232249217;0
3232249310;1;0;1;0.0;1;3232249310;0
3232249448;2;28472;2;7.024445068839562e-05;2;3232249448;0
3232249630;4;29729;2;0.00013454875710585624;4;3232249630;0
3232249697;3;5856;1;0.0005122950819672131;3;3232249697;0
3232249729;6;38332;2;0.00015652718355421057;6;3232249729;0
3232249740;1;0;1;0.0;1;3232249740;0
3232249860;3;21273;3;0.0001410238330277817;3;3232249860;0
3232249910;2;1315;2;0.001520912547528517;2;3232249910;0
3232249967;6;42474;4;0.00014126289023873428;6;3232249967;0
3232250074;1;0;1;0.0;1;3232250074;0
3232250075;2;7587;1;0.00026360880453407144;2;3232250075;0
3232250260;4;33729;2;0.00011859230928874263;4;3232250260;0
3232250276;1;0;1;0.0;1;3232250276;0
3232250280;1;0;1;0.0;1;3232250280;0
3232250330;14;40619;6;0.0003446662891750166;14;3232250330;0
3232250376;3;11464;2;0.00026168876482903;3;3232250376;0
3232250492;2;8923;1;0.0002241398632746834;2;3232250492;0
3232250517;4;19821;2;0.0002018061651783462;4;3232250517;0
3232250558;2;1461;2;0.0013689253935660506;2;3232250558;0
3232250590;3;9120;3;0.0003289473684210526;3;3232250590;0
3232250707;4;11711;3;0.00034155921782939115;4;3232250707;0
3232250942;4;12889;1;0.00031034215222282567;4;3232250942;0
3232251010;6;35449;4;0.00016925724279951478;6;3232251010;0
3232251055;1;0;1;0.0;1;3232251055;0
3232251106;3;25977;1;0.00011548677676406051;3;3232251106;0
3232251109;5;21851;3;0.00022882247952038808;5;3232251109;0
3232251170;2;14498;2;0.00013795006207752792;2;3232251170;0
3232251178;4;18985;4;0.00021069265209375823;4;3232251178;0
3232251227;6;36392;6;0.00016487140030775995;6;3232251227;0
3232251255;4;34330;3;0.00011651616661811826;4;3232251255;0
3232251273;1;0;1;0.0;1;3232251273;0
3232251465;1;0;1;0.0;1;3232251465;0
3232251497;2;31590;2;6.331117442228554e-05;2;3232251497;0
3232251734;4;31341;4;0.00012762834625570338;4;3232251734;0
3232251830;5;34644;1;0.00014432513566562752;5;3232251830;0
3232251923;4;25992;3;0.0001538935056940597;4;3232251923;0
3232252006;2;9131;2;0.00021903405979629831;2;3232252006;0
3232252027;3;31027;3;9.668997969510427e-05;3;3232252027;0
3232252057;3;11511;2;0.00026062027625749283;3;3232252057;0
3232252145;2;5031;2;0.0003975352812562115;2;3232252145;0
3232252164;4;32550;4;0.0001228878648233487;4;3232252164;0
3232252183;2;19147;2;0.00010445500600616284;2;3232252183;0
3232252228;1;0;1;0.0;1;3232252228;0
3232252256;2;13258;2;0.0001508523155830442;2;3232252256;0
3232252259;1;0;1;0.0;1;3232252259;0
3232252263;5;32776;3;0.0001525506468147425;5;3232252263;0
3232252288;2;1311;1;0.0015255530129672007;2;3232252288;0
3232252413;3;3304;3;0.0009079903147699758;3;3232252413;0
3232252631;3;17101;1;0.0001754283375241214;3;3232252631;0
3232252879;1;0;1;0.0;1;3232252879;0
3232252889;1;0;1;0.0;1;3232252889;0
3232252894;4;27355;4;0.00014622555291537195;4;3232252894;0
3232252963;3;37728;3;7.951653944020357e-05;3;3232252963;0
3232252999;4;36168;2;0.00011059500110595002;4;3232252999;0
3232253020;6;37289;6;0.00016090536083027167;6;3232253020;0
3232253065;4;15756;1;0.0002538715410002539;4;3232253065;0
3232253304;1;0;1;0.0;1;3232253304;0
3232253321;2;10967;1;0.00018236527765113522;2;3232253321;0
3232253346;6;25634;3;0.0002340641335725989;6;3232253346;0
3232253369;3;21412;2;0.00014010835045768727;3;3232253369;0
3232253377;2;8194;1;0.000244081034903588;2;3232253377;0
3232253386;4;38542;4;0.00010378288620206528;4;3232253386;0
3232253448;4;32681;1;0.00012239527554236407;4;3232253448;0
3232253523;2;36426;2;5.4905836490418934e-05;2;3232253523;0
3232253553;2;23802;2;8.402655239055541e-05;2;3232253553;0
3232253714;4;22260;2;0.00017969451931716083;4;3232253714;0
3232253918;3;19272;2;0.00015566625155666251;3;3232253918;0
3232254017;2;22776;2;8.781173164734808e-05;2;3232254017;0
3232254308;2;4662;2;0.000429000429000429;2;3232254308;0
3232254399;4;14895;2;0.0002685464921114468;4;3232254399;0
3232254580;1;0;1;0.0;1;3232254580;0
3232254588;4;31789;3;0.00012582968951524112;4;3232254588;0
3232254607;5;28525;3;0.00017528483786152498;5;3232254607;0
3232254738;5;40798;5;0.00012255502720721605;5;3232254738;0
3232254767;3;34610;3;8.668015024559376e-05;3;3232254767;0
3232254806;5;27735;3;0.0001802776275464215;5;3232254806;0
3232254850;4;29903;2;0.0001337658428920175;4;3232254850;0
3232254963;2;1263;2;0.001583531274742676;2;3232254963;0
3232254974;3;12677;3;0.00023664904945965134;3;3232254974;0
3232255113;3;3129;2;0.0009587727708533077;3;3232255113;0
3232255173;6;21139;3;0.0002838355645962439;6;3232255173;0
3232255206;1;0;1;0.0;1;3232255206;0
3232255216;5;19485;3;0.00025660764690787786;5;3232255216;0
3232255515;3;23213;3;0.00012923792702365053;3;3232255515;0
3232255522;3;15547;1;0.00019296327265710427;3;3232255522;0
3232255524;1;0;1;0.0;1;3232255524;0
3232255532;7;36552;3;0.0001915079886189538;7;3232255532;0
3232255826;2;6413;2;0.0003118665211289568;2;3232255826;0
3232255923;3;13469;2;0.0002227336847575915;3;3232255923;0
3232255959;2;1899;2;0.00105318588730911;2;3232255959;0
3232255969;4;30904;4;0.00012943308309603936;4;3232255969;0
3232255979;5;25954;4;0.00019264853201818603;5;3232255979;0
3232256177;6;37011;4;0.00016211396611818109;6;3232256177;0
3232256213;3;37091;3;8.088215470060122e-05;3;3232256213;0
3232256225;5;36086;3;0.00013855788948622736;5;3232256225;0
3232256252;2;3589;2;0.0005572582892170521;2;3232256252;0
3232256357;5;27602;3;0.00018114629374682995;5;3232256357;0
3232256385;1;0;1;0.0;1;3232256385;0
3232256494;4;26995;2;0.00014817558807186517;4;3232256494;0
3232256610;1;0;1;0.0;1;3232256610;0
3232256619;5;28056;2;0.00017821499857428;5;3232256619;0
3232256663;3;31648;2;9.479271991911022e-05;3;3232256663;0
3232256684;6;23324;2;0.00025724575544503516;6;3232256684;0
3232256731;4;32060;4;0.00012476606363069246;4;3232256731;0
3232256762;7;40362;4;0.0001734304543877905;7;3232256762;0
3232256886;4;19451;4;0.00020564495398694155;4;3232256886;0
3232256888;5;33875;2;0.00014760147601476016;5;3232256888;0
3232257046;4;23402;3;0.0001709255619177848;4;3232257046;0
3232257058;3;38405;3;7.811482879833356e-05;3;3232257058;0
3232257094;4;29250;3;0.00013675213675213676;4;3232257094;0
3232257151;4;15428;4;0.00025926886180969663;4;3232257151;0
3232257152;2;9479;1;0.00021099272075113408;2;3232257152;0
3232257216;3;20773;2;0.00014441823520916576;3;3232257216;0
3232257321;4;39488;4;0.0001012965964343598;4;3232257321;0
3232257494;3;5587;2;0.0005369608018614641;3;3232257494;0
3232257547;3;22778;2;0.00013170603213627185;3;3232257547;0
3232257589;6;36553;4;0.00016414521379914097;6;3232257589;0
3232257650;4;16737;4;0.00023899145605544601;4;3232257650;0
3232257671;4;30180;4;0.0001325381047051027;4;3232257671;0
3232257769;1;0;1;0.0;1;3232257769;0
3232257897;3;34137;2;8.788118463836892e-05;3;3232257897;0
3232257985;4;13721;4;0.00029152394140368777;4;3232257985;0
3232258038;9;31986;7;0.0002813731007315701;9;3232258038;0
3232258219;3;3590;2;0.0008356545961002785;3;3232258219;0
3232258226;3;22071;2;0.0001359249694168819;3;3232258226;0
3232258231;3;11689;3;0.0002566515527418941;3;3232258231;0
3232258232;2;9501;2;0.00021050415745710977;2;3232258232;0
3232258237;2;29986;2;6.669779230307477e-05;2;3232258237;0
3232258290;7;26948;7;0.0002597595368858542;7;3232258290;0
3232258597;3;27365;3;0.00010962908825141604;3;3232258597;0
3232258606;4;17425;2;0.0002295552367288379;4;3232258606;0
3232258655;5;25593;5;0.00019536592036885084;5;3232258655;0
3232258667;2;18871;2;0.00010598272481585502;2;3232258667;0
3232258730;5;23196;3;0.00021555440593205724;5;3232258730;0
3232258739;3;19590;2;0.00015313935681470137;3;3232258739;0
3232258769;5;21193;5;0.00023592695701410844;5;3232258769;0
3232258835;2;1577;1;0.0012682308180088776;2;3232258835;0
3232258866;2;13395;1;0.00014930944382232175;2;3232258866;0
3232258888;7;25411;4;0.00027547125260713866;7;3232258888;0
3232258916;1;0;1;0.0;1;3232258916;0
3232258921;2;1860;2;0.001075268817204301;2;3232258921;0
3232258957;5;39518;3;0.00012652462169138114;5;3232258957;0
3232258972;1;0;1;0.0;1;3232258972;0
3232258990;4;29293;4;0.00013655139453111665;4;3232258990;0
3232259166;2;9530;2;0.0002098635886673662;2;3232259166;0
3232259168;4;34458;2;0.00011608334784375181;4;3232259168;0
3232259202;1;0;1;0.0;1;3232259202;0
3232259360;6;32110;4;0.00018685767673621924;6;3232259360;0
3232259362;3;30525;2;9.828009828009828e-05;3;3232259362;0
3232259390;5;33040;4;0.0001513317191283293;5;3232259390;0
3232259420;3;7656;2;0.00039184952978056425;3;3232259420;0
3232259485;5;23952;3;0.00020875083500334002;5;3232259485;0
3232259628;4;21271;3;0.0001880494570071929;4;3232259628;0
3232259661;3;34518;1;8.691117677733357e-05;3;3232259661;0
3232259773;7;34755;3;0.0002014098690835851;7;3232259773;0
3232259794;6;29807;6;0.00020129499781930418;6;3232259794;0
3232259865;3;7113;2;0.00042176296921130323;3;3232259865;0
3232259878;8;37609;7;0.00021271504161238;8;3232259878;0
3232259904;2;10957;2;0.00018253171488546134;2;3232259904;0
3232259915;4;23741;3;0.00016848489954087866;4;3232259915;0
3232259928;3;20058;2;0.00014956625785222854;3;3232259928;0
3232259948;1;0;1;0.0;1;3232259948;0
3232259983;3;12588;2;0.00023832221163012392;3;3232259983;0
3232260037;2;35455;2;5.6409533211112675e-05;2;3232260037;0
3232260145;5;35679;3;0.00014013845679531378;5;3232260145;0
3232260191;4;20175;2;0.00019826517967781908;4;3232260191;0
3232260354;3;4769;3;0.0006290626965820927;3;3232260354;0
3232260357;4;31651;3;0.0001263783134814066;4;3232260357;0
3232260418;3;26573;2;0.00011289654912881497;3;3232260418;0
3232260484;4;28893;3;0.00013844183712317864;4;3232260484;0
3232260560;1;0;1;0.0;1;3232260560;0
3232260643;1;0;1;0.0;1;3232260643;0
3232260735;1;0;1;0.0;1;3232260735;0
3232260967;2;6239;2;0.00032056419297964416;2;3232260967;0
3232261015;4;34943;3;0.00011447214034284406;4;3232261015;0
3232261128;3;38018;2;7.89099900047346e-05;3;3232261128;0
3232261194;4;23167;2;0.00017265938619588208;4;3232261194;0
3232261201;2;8978;2;0.00022276676319893073;2;3232261201;0
3232261745;5;32400;3;0.00015432098765432098;5;3232261745;0
3232261750;2;8432;2;0.00023719165085388995;2;3232261750;0
3232261756;1;0;1;0.0;1;3232261756;0
3232261970;2;19796;2;0.00010103051121438674;2;3232261970;0
3232261982;7;42785;5;0.00016360874138132524;7;3232261982;0
3232261985;6;21997;5;0.0002727644678819839;6;3232261985;0
3232262146;4;21054;3;0.00018998765080269783;4;3232262146;0
3232262221;2;8361;1;0.00023920583662241358;2;3232262221;0
3232262357;3;24327;2;0.00012331976815883587;3;3232262357;0
3232262359;2;17035;2;0.00011740534194305841;2;3232262359;0
3232262453;6;28743;3;0.00020874647740319382;6;3232262453;0
3232262455;6;31954;3;0.00018776991925893472;6;3232262455;0
3232262483;2;16179;1;0.00012361703442734408;2;3232262483;0
3232262599;8;34059;4;0.0002348865204498077;8;3232262599;0
3232262624;3;16412;2;0.0001827930782354375;3;3232262624;0
3232262664;2;5689;2;0.0003515556336790297;2;3232262664;0
3232262836;3;30242;3;9.91997883737848e-05;3;3232262836;0
3232262932;1;0;1;0.0;1;3232262932;0
3232262933;2;26395;2;7.577192650123129e-05;2;3232262933;0
3232262956;4;31033;1;0.00012889504720781103;4;3232262956;0
3232263049;3;4487;3;0.0006685981724983285;3;3232263049;0
3232263135;4;37187;3;0.00010756447145507839;4;3232263135;0
3232263239;5;30592;2;0.00016344142259414225;5;3232263239;0
3232263384;3;33556;3;8.940278936702825e-05;3;3232263384;0
3232263391;1;0;1;0.0;1;3232263391;0
3232263434;4;29839;2;0.0001340527497570294;4;3232263434;0
3232263566;3;1981;3;0.001514386673397274;3;3232263566;0
3232263603;3;39091;2;7.674400757207541e-05;3;3232263603;0
3232263689;5;20839;2;0.00023993473775133165;5;3232263689;0
3232263706;5;30179;2;0.0001656781205474005;5;3232263706;0
3232263751;4;32395;4;0.00012347584503781447;4;3232263751;0
3232263804;4;23984;3;0.0001667778519012675;4;3232263804;0
3232264035;5;36824;4;0.00013578101238322833;5;3232264035;0
3232264194;1;0;1;0.0;1;3232264194;0
3232264289;3;9801;1;0.00030609121518212427;3;3232264289;0
3232264311;1;0;1;0.0;1;3232264311;0
3232264518;2;24453;2;8.1789555473766e-05;2;3232264518;0
3232264542;4;15544;3;0.0002573340195573855;4;3232264542;0
3232264592;4;16563;2;0.00024150214333152207;4;3232264592;0
3232264771;5;38194;4;0.000130910614232602;5;3232264771;0
3232264843;6;18297;4;0.0003279226102639777;6;3232264843;0
3232264874;4;24841;4;0.0001610241133609758;4;3232264874;0
3232264918;1;0;1;0.0;1;3232264918;0
3232264931;2;17198;2;0.00011629259216187928;2;3232264931;0
3232265036;6;40033;4;0.0001498763520095921;6;3232265036;0
3232265044;2;37218;2;5.373743887366328e-05;2;3232265044;0
3232265105;4;15542;3;0.0002573671342169605;4;3232265105;0
3232265120;1;0;1;0.0;1;3232265120;0
3232265255;5;35393;2;0.000141270872771452;5;3232265255;0
3232265353;2;29813;2;6.708482876597457e-05;2;3232265353;0
3232265442;1;0;1;0.0;1;3232265442;0
3232265453;4;16539;2;0.00024185259084587944;4;3232265453;0
3232265509;2;25532;2;7.833307222309259e-05;2;3232265509;0
3232265562;2;5585;2;0.00035810205908683976;2;3232265562;0
3232265727;5;28907;3;0.00017296848514200712;5;3232265727;0
3232265741;2;6524;1;0.00030656039239730225;2;3232265741;0
3232265783;2;1419;1;0.0014094432699083862;2;3232265783;0
3232265801;4;17904;4;0.00022341376228775692;4;3232265801;0
3232265853;4;24830;4;0.00016109544905356423;4;3232265853;0
3232265856;5;41549;3;0.00012033983970733351;5;3232265856;0
3232265881;3;31264;3;9.595701125895598e-05;3;3232265881;0
3232266027;4;35930;4;0.0001113275814082939;4;3232266027;0
3232266029;3;34102;2;8.797137997771391e-05;3;3232266029;0
3232266053;4;29664;4;0.00013484358144552318;4;3232266053;0
3232266064;7;18470;4;0.00037899296155928535;7;3232266064;0
3232266203;4;37564;4;0.00010648493238206793;4;3232266203;0
3232266248;2;12868;2;0.00015542430836182778;2;3232266248;0
3232266284;2;6279;2;0.00031852205765249244;2;3232266284;0
3232266311;5;36626;5;0.00013651504395784415;5;3232266311;0
3232266343;1;0;1;0.0;1;3232266343;0
3232266363;2;31101;2;6.430661393524324e-05;2;3232266363;0
3232266424;4;16619;2;0.0002406883687345809;4;3232266424;0
3232266511;4;37636;4;0.00010628122010840685;4;3232266511;0
3232266532;3;35511;1;8.448086508405846e-05;3;3232266532;0
3232266651;6;35886;5;0.00016719612104999163;6;3232266651;0
